time,lat,lon,pitch,roll,yaw,pitch_rate,roll_rate,yaw_rate,pitch_gain,roll_gain,yaw_gain,pitch_setpoint,roll_setpoint,yaw_setpoint,throttle_setpoint,editing_gain
811800,0.0,0.0,-150.1299591064453,169.24693298339844,-30.970308303833008,0.057582318782806396,0.1256636530160904,-0.04746666178107262,39.80315017700195,0.31496062874794006,0.0,13,43,-19,52,b'\x01'
812020,0.0,0.0,-149.71348571777344,169.79641723632812,-32.45929718017578,-0.030159905552864075,-0.03713781386613846,0.2687984108924866,39.75065612792969,0.31496062874794006,0.0,18,39,-19,52,b'\x01'
812240,0.0,0.0,-149.8714599609375,170.4700469970703,-33.522010803222656,0.03518793731927872,0.13819105923175812,0.1254768669605255,39.75065612792969,0.31496062874794006,0.0,18,39,-20,52,b'\x01'
812460,0.0,0.0,-150.06971740722656,170.00469970703125,-34.47331619262695,0.10871799290180206,-0.013064291328191757,-0.28939151763916016,39.80315017700195,0.31496062874794006,0.0,18,41,-20,52,b'\x01'
812680,0.0,0.0,-151.2228240966797,169.96591186523438,-35.109493255615234,0.21332651376724243,0.08278878033161163,-0.43785765767097473,39.75065612792969,0.31496062874794006,0.0,17,38,-19,52,b'\x01'
812900,0.0,0.0,-152.14466857910156,172.10255432128906,-35.91485595703125,-0.022004984319210052,0.09985440969467163,0.3111204206943512,39.75065612792969,0.31496062874794006,0.0,15,33,-19,52,b'\x01'
813120,0.0,0.0,-152.3723907470703,173.31906127929688,-37.0743293762207,-0.015316065400838852,0.14947684109210968,-0.091104656457901,39.80315017700195,0.31496062874794006,0.0,17,39,-20,52,b'\x01'
813340,0.0,0.0,-152.0792694091797,174.03201293945312,-38.38412094116211,-0.15106716752052307,0.07251440733671188,0.3302386701107025,39.75065612792969,0.31496062874794006,0.0,17,45,-19,52,b'\x01'
813560,0.0,0.0,-151.65013122558594,172.7686309814453,-39.249061584472656,-0.06859400868415833,-0.06092103198170662,0.24185781180858612,39.80315017700195,0.31496062874794006,0.0,17,62,-19,52,b'\x01'
813780,0.0,0.0,-151.8946533203125,169.73556518554688,-39.44391632080078,-0.008535118773579597,-0.18868571519851685,-0.15351958572864532,39.80315017700195,0.31496062874794006,0.0,16,59,-19,52,b'\x01'
814000,0.0,0.0,-153.30075073242188,168.4210205078125,-39.421024322509766,0.10990637540817261,-0.12124530971050262,-0.3643624484539032,39.80315017700195,0.31496062874794006,0.0,13,47,-20,52,b'\x01'
814220,0.0,0.0,-154.40274047851562,167.7723846435547,-39.693756103515625,-0.04126661643385887,-0.08283787220716476,-0.024106521159410477,39.80315017700195,0.31496062874794006,0.0,15,50,-21,52,b'\x01'
814440,0.0,0.0,-154.1921844482422,165.7919921875,-40.41841125488281,-0.044526685029268265,-0.10296255350112915,0.08728758245706558,39.75065612792969,0.31496062874794006,0.0,16,49,-20,52,b'\x01'
814660,0.0,0.0,-154.957275390625,165.36302185058594,-40.35691833496094,0.09667238593101501,0.16434814035892487,0.07091712951660156,39.75065612792969,0.31496062874794006,0.0,16,47,-21,52,b'\x01'
814880,0.0,0.0,-156.07745361328125,166.6857452392578,-40.84897994995117,0.2942202687263489,0.15294095873832703,-0.4628920555114746,39.80315017700195,0.31496062874794006,0.0,17,50,-21,52,b'\x01'
815320,0.0,0.0,-156.2224884033203,165.75608825683594,-45.707210540771484,-0.050312500447034836,-0.07477743923664093,0.3721054494380951,39.80315017700195,0.31496062874794006,0.0,20,57,-20,52,b'\x01'
815540,0.0,0.0,-154.9972381591797,163.10511779785156,-46.39591979980469,-0.0818164199590683,-0.24795755743980408,-0.19241657853126526,39.75065612792969,0.31496062874794006,0.0,17,51,-20,52,b'\x01'
815760,0.0,0.0,-155.4445343017578,162.36366271972656,-45.92704391479492,0.15825606882572174,0.1261036992073059,-0.4400804936885834,39.75065612792969,0.31496062874794006,0.0,16,47,-19,52,b'\x01'
815980,0.0,0.0,-154.6496124267578,162.3471221923828,-46.278541564941406,0.07525582611560822,0.06586460769176483,-0.08000058680772781,39.80315017700195,0.31496062874794006,0.0,17,46,-20,52,b'\x01'
816200,0.0,0.0,-154.31503295898438,161.3756561279297,-47.58307647705078,0.06514179706573486,0.08464677631855011,-0.187492236495018,39.80315017700195,0.31496062874794006,0.0,20,52,-19,52,b'\x01'
816420,0.0,0.0,-153.76210021972656,162.14784240722656,-47.94195556640625,0.12106908857822418,0.12933816015720367,-0.2685788571834564,39.80315017700195,0.31496062874794006,0.0,21,47,-20,52,b'\x01'
816640,0.0,0.0,-153.59886169433594,162.1717071533203,-46.86177444458008,0.10372480750083923,-0.03955109044909477,-0.32500600814819336,39.80315017700195,0.31496062874794006,0.0,21,51,-19,52,b'\x01'
816860,0.0,0.0,-153.18585205078125,162.59320068359375,-45.59512710571289,0.07891110330820084,0.24178233742713928,-0.23372137546539307,39.80315017700195,0.31496062874794006,0.0,23,54,-19,52,b'\x01'
817080,0.0,0.0,-152.63487243652344,165.02993774414062,-44.999385833740234,-0.2238171547651291,0.019257809966802597,0.12696456909179688,39.75065612792969,0.31496062874794006,0.0,21,54,-19,52,b'\x01'
817300,0.0,0.0,-152.33822631835938,163.83116149902344,-45.13052749633789,-0.1095813736319542,-0.12082714587450027,0.007726661860942841,39.80315017700195,0.31496062874794006,0.0,20,58,-19,52,b'\x01'
817520,0.0,0.0,-151.332763671875,161.3197021484375,-44.643714904785156,-0.07688994705677032,-0.41868913173675537,-0.1061486229300499,39.75065612792969,0.31496062874794006,0.0,17,70,-19,52,b'\x01'
817740,0.0,0.0,-152.37152099609375,160.07733154296875,-43.032447814941406,0.16006171703338623,0.0689154714345932,-0.4236302375793457,39.80315017700195,0.31496062874794006,0.0,17,68,-20,52,b'\x01'
817960,0.0,0.0,-152.20127868652344,159.2315673828125,-40.89626693725586,-0.14449959993362427,-0.17389845848083496,0.013529039919376373,39.80315017700195,0.31496062874794006,0.0,18,71,-19,52,b'\x01'
818180,0.0,0.0,-152.45132446289062,157.17233276367188,-38.99068832397461,-0.004512127488851547,-0.3698388934135437,-0.07290873676538467,39.80315017700195,0.31496062874794006,0.0,18,77,-19,52,b'\x01'
818400,0.0,0.0,-152.78843688964844,155.01986694335938,-37.34442901611328,-0.06542414426803589,-0.28013065457344055,-0.13849002122879028,39.75065612792969,0.31496062874794006,0.0,18,83,-19,52,b'\x01'
818620,0.0,0.0,-153.0087432861328,151.98477172851562,-35.62828826904297,-0.06367291510105133,-0.21541331708431244,0.15873047709465027,39.75065612792969,0.31496062874794006,0.0,17,71,-20,52,b'\x01'
818840,0.0,0.0,-153.2481689453125,151.81797790527344,-34.160858154296875,-0.044318169355392456,-0.1794654279947281,-0.053906090557575226,39.80315017700195,0.31496062874794006,0.0,17,76,-19,52,b'\x01'
819060,0.0,0.0,-152.40496826171875,150.63880920410156,-33.41732406616211,-0.06020596623420715,-0.021427759900689125,0.25146424770355225,39.80315017700195,0.31496062874794006,0.0,17,75,-20,52,b'\x01'
819280,0.0,0.0,-152.14271545410156,150.9813232421875,-33.41574478149414,-0.0188758485019207,-0.046304501593112946,0.4320279359817505,39.80315017700195,0.31496062874794006,0.0,12,63,-20,52,b'\x01'
819500,0.0,0.0,-151.0879364013672,153.61000061035156,-34.43047332763672,0.022703519091010094,0.08806336671113968,0.08681578934192657,39.80315017700195,0.31496062874794006,0.0,10,65,-19,52,b'\x01'
819720,0.0,0.0,-150.60215759277344,153.52293395996094,-35.48463821411133,0.056717149913311005,-0.04242922365665436,0.033349256962537766,39.80315017700195,0.31496062874794006,0.0,14,63,-19,52,b'\x01'
819940,0.0,0.0,-149.96018981933594,153.15391540527344,-36.01176452636719,-0.16340526938438416,-0.20149648189544678,0.4612922966480255,39.75065612792969,0.31496062874794006,0.0,16,63,-19,52,b'\x01'
820160,0.0,0.0,-148.6869659423828,150.67306518554688,-36.8948860168457,0.09030582010746002,-0.31999439001083374,-0.012224704027175903,39.80315017700195,0.31496062874794006,0.0,14,60,-20,52,b'\x01'
820380,0.0,0.0,-148.46859741210938,150.24301147460938,-36.652915954589844,-0.009625561535358429,0.015363236889243126,0.2512325644493103,39.80315017700195,0.31496062874794006,0.0,13,60,-20,52,b'\x01'
820600,0.0,0.0,-148.85618591308594,151.49993896484375,-35.571502685546875,-0.09224870055913925,-0.108226478099823,0.28225383162498474,39.80315017700195,0.31496062874794006,0.0,14,63,-19,52,b'\x01'
820820,0.0,0.0,-149.16990661621094,151.78268432617188,-34.28123092651367,-0.13908733427524567,-0.10311435908079147,0.2571362853050232,39.80315017700195,0.31496062874794006,0.0,10,61,-20,52,b'\x01'
821040,0.0,0.0,-150.0785369873047,152.8419189453125,-33.165706634521484,0.0063035450875759125,-0.050318531692028046,0.1777823269367218,39.80315017700195,0.31496062874794006,0.0,11,61,-20,52,b'\x01'
821260,0.0,0.0,-149.6845703125,154.56785583496094,-32.67652130126953,0.14263856410980225,0.19720745086669922,0.008950702846050262,39.80315017700195,0.31496062874794006,0.0,7,56,-19,52,b'\x01'
821480,0.0,0.0,-149.69607543945312,156.54713439941406,-33.585330963134766,0.1522700935602188,0.2203730046749115,0.07066807895898819,39.80315017700195,0.31496062874794006,0.0,7,58,-19,52,b'\x01'
821700,0.0,0.0,-149.24053955078125,157.14749145507812,-34.23971939086914,-0.05943715199828148,-0.14676107466220856,0.3772190809249878,39.75065612792969,0.31496062874794006,0.0,3,57,-19,52,b'\x01'
821920,0.0,0.0,-150.36390686035156,158.20907592773438,-33.8985481262207,-0.007770121097564697,-0.07570401579141617,0.2299758940935135,39.75065612792969,0.31496062874794006,0.0,1,62,-20,52,b'\x01'
822140,0.0,0.0,-151.16629028320312,159.69410705566406,-33.465728759765625,0.12463898211717606,0.28580179810523987,0.007553588133305311,39.75065612792969,0.31496062874794006,0.0,-3,63,-19,52,b'\x01'
822360,0.0,0.0,-151.84017944335938,162.57077026367188,-33.62163543701172,-0.02582760527729988,0.23093239963054657,0.2228524088859558,39.80315017700195,0.31496062874794006,0.0,-2,67,-20,52,b'\x01'
822580,0.0,0.0,-152.85707092285156,162.6090087890625,-33.499454498291016,0.09012424945831299,-0.4185972511768341,-0.188614621758461,39.80315017700195,0.31496062874794006,0.0,-2,66,-19,52,b'\x01'
822800,0.0,0.0,-153.07589721679688,155.51339721679688,-33.37334442138672,0.10011300444602966,-0.4650084674358368,-0.07155612856149673,39.80315017700195,0.31496062874794006,0.0,-6,68,-20,52,b'\x01'
823020,0.0,0.0,-153.11949157714844,154.32858276367188,-34.110198974609375,0.03659111261367798,-0.02891271375119686,0.12422432005405426,39.80315017700195,0.31496062874794006,0.0,-9,63,-20,52,b'\x01'
823240,0.0,0.0,-153.4696502685547,154.4554443359375,-35.242069244384766,0.18094033002853394,-0.06356091052293777,0.09762682020664215,39.80315017700195,0.31496062874794006,0.0,-10,62,-19,52,b'\x01'
823460,0.0,0.0,-153.89324951171875,155.8605194091797,-36.36809539794922,0.2272385209798813,-0.21517668664455414,0.42980921268463135,39.80315017700195,0.31496062874794006,0.0,-13,57,-19,52,b'\x01'
823680,0.0,0.0,-153.81414794921875,155.747314453125,-36.94559860229492,0.25583982467651367,-0.060610249638557434,0.24900443851947784,39.80315017700195,0.31496062874794006,0.0,-14,54,-20,52,b'\x01'
823900,0.0,0.0,-154.1220703125,156.93106079101562,-36.890621185302734,0.08087268471717834,-0.03142031654715538,0.3927471339702606,39.75065612792969,0.31496062874794006,0.0,-9,55,-20,52,b'\x01'
824120,0.0,0.0,-154.3417205810547,157.5419921875,-37.685306549072266,0.17223776876926422,-0.16299933195114136,0.3798792362213135,39.75065612792969,0.31496062874794006,0.0,-11,59,-19,52,b'\x01'
824340,0.0,0.0,-154.31214904785156,156.97946166992188,-38.1114616394043,0.16250675916671753,-0.12912744283676147,-0.1457219421863556,39.80315017700195,0.31496062874794006,0.0,-14,61,-19,52,b'\x01'
824560,0.0,0.0,-154.9071044921875,156.98171997070312,-38.93577575683594,0.04792686551809311,0.08191820979118347,0.010731756687164307,39.75065612792969,0.31496062874794006,0.0,-21,58,-20,52,b'\x01'
824780,0.0,0.0,-156.99649047851562,157.92543029785156,-39.629844665527344,-0.06718889623880386,-0.1195928305387497,-0.07539301365613937,39.80315017700195,0.31496062874794006,0.0,-19,57,-20,52,b'\x01'
825000,0.0,0.0,-158.16029357910156,158.25778198242188,-40.144107818603516,-0.13471369445323944,-0.13518524169921875,0.4891244173049927,39.75065612792969,0.31496062874794006,0.0,-19,60,-19,52,b'\x01'
825220,0.0,0.0,-158.56858825683594,158.01223754882812,-40.67221450805664,0.05268210172653198,-0.171169251203537,-0.09114047139883041,39.75065612792969,0.31496062874794006,0.0,-20,55,-19,52,b'\x01'
825440,0.0,0.0,-160.09291076660156,156.80613708496094,-41.611915588378906,-0.19984209537506104,-0.27441510558128357,0.5608461499214172,39.75065612792969,0.31496062874794006,0.0,-17,51,-19,52,b'\x01'
825660,0.0,0.0,-160.61227416992188,157.83648681640625,-42.862937927246094,0.12197087705135345,0.055408161133527756,0.24000771343708038,39.69816207885742,0.31496062874794006,0.0,-17,51,-20,52,b'\x01'
825880,0.0,0.0,-158.11856079101562,156.92715454101562,-47.1334114074707,0.24511127173900604,0.03922625258564949,0.16513589024543762,39.75065612792969,0.31496062874794006,0.0,-18,51,-19,52,b'\x01'
826320,0.0,0.0,-157.1318359375,157.4268035888672,-54.837284088134766,-0.15254589915275574,0.039404384791851044,-0.01808934099972248,39.75065612792969,0.31496062874794006,0.0,-22,52,-20,52,b'\x01'
826540,0.0,0.0,-159.56509399414062,159.54830932617188,-55.11591339111328,-0.2923789918422699,-0.19176021218299866,0.4256709814071655,39.69816207885742,0.31496062874794006,0.0,-23,53,-19,52,b'\x01'
826760,0.0,0.0,-161.36163330078125,159.75531005859375,-54.91702651977539,0.2752639651298523,0.04575258120894432,0.08765803277492523,39.69816207885742,0.31496062874794006,0.0,-22,56,-19,52,b'\x01'
826980,0.0,0.0,-162.57139587402344,161.1234893798828,-55.11581039428711,0.018602631986141205,0.06799286603927612,0.29116612672805786,39.75065612792969,0.31496062874794006,0.0,-24,58,-20,52,b'\x01'
827200,0.0,0.0,-164.36776733398438,161.16339111328125,-56.56219482421875,0.288372665643692,-0.036300964653491974,0.23242729902267456,39.75065612792969,0.31496062874794006,0.0,-23,58,-19,52,b'\x01'
827420,0.0,0.0,-163.4906463623047,159.2014923095703,-58.61845397949219,0.4140070676803589,-0.08307987451553345,-0.1628529131412506,39.75065612792969,0.31496062874794006,0.0,-23,56,-19,52,b'\x01'
827640,0.0,0.0,-162.96922302246094,158.5843963623047,-62.425048828125,0.2072320431470871,0.21267789602279663,0.14885638654232025,39.80315017700195,0.31496062874794006,0.0,-29,54,-19,52,b'\x01'
827860,0.0,0.0,-164.63973999023438,160.19419860839844,-66.31108093261719,-0.003062177449464798,-0.2041502445936203,0.023691534996032715,39.80315017700195,0.31496062874794006,0.0,-25,54,-19,52,b'\x01'
828080,0.0,0.0,-164.80006408691406,159.09629821777344,-69.9393310546875,0.08481070399284363,-0.10861220955848694,0.24576914310455322,39.75065612792969,0.31496062874794006,0.0,-22,50,-19,52,b'\x01'
828300,0.0,0.0,-165.2544708251953,159.2854766845703,-72.5038833618164,0.012507375329732895,0.10668157786130905,-0.2686057388782501,39.80315017700195,0.31496062874794006,0.0,-18,47,-20,52,b'\x01'
828520,0.0,0.0,-169.06192016601562,163.1629638671875,-74.81134796142578,-0.20907139778137207,0.13876594603061676,0.23988831043243408,39.80315017700195,0.31496062874794006,0.0,-20,46,-19,52,b'\x01'
828740,0.0,0.0,-171.95664978027344,167.12252807617188,-79.56626892089844,0.2753177583217621,0.21497023105621338,0.028485748916864395,39.75065612792969,0.31496062874794006,0.0,-20,47,-19,52,b'\x01'
828960,0.0,0.0,-167.1767120361328,162.74952697753906,-85.90065002441406,0.16555091738700867,-0.00024276971817016602,0.5854189395904541,39.80315017700195,0.31496062874794006,0.0,-18,47,-20,52,b'\x01'
829180,0.0,0.0,-14.068355560302734,10.136714935302734,-87.85606384277344,0.31773170828819275,0.14640575647354126,-0.16377529501914978,39.80315017700195,0.31496062874794006,0.0,-20,47,-19,52,b'\x01'
829620,0.0,0.0,5.352060317993164,-9.656898498535156,-76.9884262084961,0.06730674207210541,-0.1461203247308731,0.23749077320098877,35.70866012573242,0.31496062874794006,0.0,-19,47,-19,52,b'\x01'
829840,0.0,0.0,4.933568954467773,-9.7823486328125,-71.29780578613281,0.34151220321655273,0.06164843216538429,0.13079942762851715,34.8162727355957,0.31496062874794006,0.0,-20,47,-19,52,b'\x01'
830060,0.0,0.0,5.1849846839904785,-10.080812454223633,-64.34178161621094,0.23885154724121094,0.14723075926303864,0.12850171327590942,31.66666603088379,0.31496062874794006,0.0,-17,47,-19,52,b'\x01'
830280,0.0,0.0,5.129024982452393,-10.549765586853027,-55.766658782958984,0.17886987328529358,0.09709635376930237,-0.016506601125001907,29.514434814453125,0.31496062874794006,0.0,-15,51,-19,52,b'\x01'
830500,0.0,0.0,4.7064528465271,-9.661534309387207,-45.1319694519043,-0.22325769066810608,0.009032253175973892,0.7201917767524719,0.0,0.31496062874794006,0.0,-13,51,-19,52,b'\x01'
830720,0.0,0.0,4.947719097137451,-11.450532913208008,-35.369319915771484,0.27898168563842773,-0.11157491058111191,0.25113165378570557,0.0,0.31496062874794006,0.0,-9,50,-19,52,b'\x01'
830940,0.0,0.0,6.582920551300049,-13.857611656188965,-25.99456214904785,0.18241044878959656,-0.15979662537574768,0.40970301628112793,0.0,0.31496062874794006,0.0,15,47,-19,52,b'\x01'
831160,0.0,0.0,6.36951208114624,-14.343411445617676,-17.159584045410156,-0.09452158212661743,-0.07318584620952606,0.5744311809539795,0.0,0.31496062874794006,0.0,17,46,-20,52,b'\x01'
831380,0.0,0.0,4.740544319152832,-13.826324462890625,-8.13341999053955,-0.10954748094081879,-0.1282774955034256,0.5850003957748413,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x01'
831600,0.0,0.0,2.724886178970337,-14.24476432800293,0.5999667048454285,-0.16122932732105255,-0.0969822108745575,0.6265810132026672,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x01'
831820,0.0,0.0,0.4612249732017517,-16.746997833251953,8.728057861328125,0.006682410836219788,-0.12958455085754395,0.16376350820064545,0.0,0.31496062874794006,0.0,17,47,-19,52,b'\x01'
832040,0.0,0.0,-1.7939317226409912,-19.523250579833984,16.370750427246094,-0.06684686243534088,-0.1613171249628067,0.3054277002811432,0.0,0.31496062874794006,0.0,17,47,-20,51,b'\x02'
832260,0.0,0.0,-4.342366695404053,-23.008211135864258,23.090810775756836,-0.01942364126443863,-0.11187925934791565,0.17112067341804504,0.0,0.31496062874794006,0.0,17,47,-20,51,b'\x02'
832480,0.0,0.0,-6.706052780151367,-26.046491622924805,28.512088775634766,-0.05891535431146622,0.05424054339528084,0.3920081853866577,0.0,0.31496062874794006,0.0,18,47,-19,51,b'\x02'
832700,0.0,0.0,-9.52890682220459,-29.289764404296875,34.13884353637695,-0.09332619607448578,-0.13413512706756592,0.5402515530586243,0.0,0.31496062874794006,0.0,16,-24,-20,51,b'\x02'
832920,0.0,0.0,-14.02102279663086,-26.98912239074707,43.20526885986328,0.08674069494009018,0.6719279289245605,0.4320513904094696,0.0,0.31496062874794006,0.0,16,-24,-19,51,b'\x02'
833140,0.0,0.0,-20.297025680541992,-24.1379451751709,53.369285583496094,0.0692419707775116,0.846368670463562,0.6975725889205933,0.0,0.31496062874794006,0.0,18,-30,-20,51,b'\x02'
833360,0.0,0.0,-25.37445068359375,-21.657739639282227,61.862430572509766,-0.138054758310318,0.20298707485198975,0.581960141658783,0.0,0.31496062874794006,0.0,16,44,-19,51,b'\x02'
833580,0.0,0.0,-27.543821334838867,-25.954833984375,62.265045166015625,-0.027308011427521706,-0.13405761122703552,-0.37730085849761963,0.0,0.31496062874794006,0.0,17,45,-19,52,b'\x02'
833800,0.0,0.0,-24.920595169067383,-25.451900482177734,59.92256164550781,-0.040705129504203796,0.029192402958869934,0.0918128713965416,0.0,0.31496062874794006,0.0,17,45,-19,52,b'\x02'
834020,0.0,0.0,-22.88437271118164,-24.145660400390625,57.734317779541016,-0.03257037699222565,-0.06785205006599426,-0.16392207145690918,0.0,0.31496062874794006,0.0,17,45,-19,52,b'\x02'
834240,0.0,0.0,-21.388399124145508,-26.29377555847168,56.53889465332031,-0.052836254239082336,-0.3631730377674103,0.022901996970176697,0.0,0.31496062874794006,0.0,17,46,-20,52,b'\x02'
834460,0.0,0.0,-19.884910583496094,-26.390905380249023,56.01975631713867,0.09434425085783005,-0.005600348114967346,0.19561219215393066,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x02'
834680,0.0,0.0,-19.03136444091797,-25.808547973632812,56.79215621948242,0.005190476309508085,0.05801582336425781,0.3849340081214905,0.0,0.31496062874794006,0.0,17,31,-19,52,b'\x02'
834900,0.0,0.0,-18.48922348022461,-25.283660888671875,58.26343536376953,0.16325581073760986,0.05557573586702347,0.1188572496175766,0.0,0.31496062874794006,0.0,12,35,-19,52,b'\x02'
835120,0.0,0.0,-18.55606460571289,-25.740093231201172,60.49069595336914,0.20816689729690552,0.05465652793645859,-0.08201184123754501,0.0,0.31496062874794006,0.0,16,22,-20,52,b'\x02'
835340,0.0,0.0,-17.546232223510742,-24.67096710205078,61.995182037353516,0.1627146452665329,0.08138826489448547,-0.08440448343753815,0.0,0.31496062874794006,0.0,17,25,-19,52,b'\x02'
835560,0.0,0.0,-15.070563316345215,-20.79750633239746,62.10222625732422,0.05985097587108612,0.33139804005622864,0.15240071713924408,0.0,0.31496062874794006,0.0,17,25,-19,52,b'\x02'
835780,0.0,0.0,-12.648187637329102,-16.08772850036621,61.17702102661133,0.01165570504963398,0.15061506628990173,0.1831730306148529,0.0,0.31496062874794006,0.0,17,22,-19,52,b'\x02'
836000,0.0,0.0,-9.809383392333984,-11.826227188110352,58.933509826660156,0.14958463609218597,0.22231243550777435,-0.23427854478359222,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x02'
836220,0.0,0.0,-7.425654411315918,-10.042245864868164,56.09897232055664,0.07037635147571564,-0.056257039308547974,-0.22275711596012115,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x02'
836440,0.0,0.0,-5.138908386230469,-9.415876388549805,52.84192657470703,0.043461088091135025,-0.07630960643291473,-0.057250238955020905,0.0,0.31496062874794006,0.0,16,46,-20,52,b'\x02'
836660,0.0,0.0,-3.451171398162842,-8.059798240661621,49.31840133666992,-0.0006218708585947752,-0.05559153854846954,-0.12254884093999863,0.0,0.31496062874794006,0.0,16,46,-19,52,b'\x02'
836880,0.0,0.0,-3.2409024238586426,-8.237520217895508,45.761531829833984,0.08580539375543594,0.10676832497119904,-0.23764726519584656,0.0,0.31496062874794006,0.0,17,47,-19,52,b'\x02'
837100,0.0,0.0,-3.2813618183135986,-7.814240455627441,42.38399124145508,-0.11800609529018402,0.007348254323005676,0.04469240829348564,0.0,0.31496062874794006,0.0,19,47,-20,52,b'\x02'
837320,0.0,0.0,-4.077502250671387,-6.922114849090576,39.103424072265625,-0.2143159657716751,-0.07875502109527588,0.12928038835525513,0.0,0.31496062874794006,0.0,16,46,-20,52,b'\x02'
837540,0.0,0.0,-5.065069675445557,-7.216338157653809,35.791316986083984,-0.06887125968933105,-0.014881223440170288,-0.16335229575634003,0.0,0.31496062874794006,0.0,16,61,-20,52,b'\x02'
837760,0.0,0.0,-5.771416664123535,-8.08091926574707,32.364891052246094,-0.018790876492857933,-0.04273500666022301,-0.3231126368045807,0.0,0.31496062874794006,0.0,25,68,-21,52,b'\x02'
837980,0.0,0.0,-6.477834224700928,-9.143043518066406,28.508102416992188,-0.13673128187656403,-0.08149836957454681,-0.16097939014434814,0.0,0.31496062874794006,0.0,17,70,-21,52,b'\x02'
838200,0.0,0.0,-7.73704719543457,-12.248212814331055,25.001766204833984,-0.20135778188705444,-0.37721577286720276,0.0723404511809349,0.0,0.31496062874794006,0.0,18,71,-20,52,b'\x02'
838420,0.0,0.0,-8.339258193969727,-15.313065528869629,22.130525588989258,-0.26819100975990295,-0.3891434967517853,0.07064206153154373,0.0,0.31496062874794006,0.0,18,69,-20,52,b'\x02'
838640,0.0,0.0,-9.133612632751465,-17.24190330505371,19.755971908569336,-0.190073162317276,-0.2746039927005768,-0.0008049020543694496,0.0,0.31496062874794006,0.0,24,66,-20,52,b'\x02'
838860,0.0,0.0,-9.648340225219727,-17.842979431152344,18.390562057495117,0.03650984540581703,0.16759543120861053,-0.22767777740955353,0.0,0.31496062874794006,0.0,18,46,-20,52,b'\x02'
839080,0.0,0.0,-10.402796745300293,-16.857372283935547,19.180757522583008,0.00020585022866725922,0.00601457804441452,-0.017160970717668533,0.0,0.31496062874794006,0.0,18,46,-20,52,b'\x02'
839300,0.0,0.0,-11.013384819030762,-16.317646026611328,21.015575408935547,0.04815861955285072,0.051320429891347885,-0.10485966503620148,0.0,0.31496062874794006,0.0,18,53,-19,52,b'\x02'
839520,0.0,0.0,-11.350739479064941,-16.809450149536133,22.33646011352539,-0.045261215418577194,0.06862136721611023,0.15010076761245728,0.0,0.31496062874794006,0.0,19,56,-19,52,b'\x02'
839740,0.0,0.0,-11.686213493347168,-16.758758544921875,22.00967025756836,-0.0214952751994133,-0.05091385915875435,-0.2480289787054062,0.0,0.31496062874794006,0.0,17,50,-19,52,b'\x02'
839960,0.0,0.0,-11.360551834106445,-15.986000061035156,21.292381286621094,-0.04476572573184967,-0.1335369199514389,0.008562099188566208,0.0,0.31496062874794006,0.0,10,54,-20,52,b'\x02'
840180,0.0,0.0,-10.536245346069336,-18.898290634155273,20.693973541259766,0.1332532912492752,-0.2001851499080658,-0.38926979899406433,0.0,0.31496062874794006,0.0,14,61,-20,52,b'\x02'
840400,0.0,0.0,-8.757213592529297,-21.730409622192383,18.9056453704834,-0.011486127972602844,-0.41591721773147583,-0.30150821805000305,0.0,0.31496062874794006,0.0,17,60,-20,52,b'\x02'
840620,0.0,0.0,-7.015188217163086,-25.57123374938965,16.860118865966797,0.028270479291677475,-0.4047578275203705,-0.025663837790489197,0.0,0.31496062874794006,0.0,15,47,-19,52,b'\x02'
840840,0.0,0.0,-6.112222671508789,-27.09807777404785,17.593263626098633,0.15285713970661163,-0.07937278598546982,-0.13983763754367828,0.0,0.31496062874794006,0.0,17,47,-19,52,b'\x02'
841060,0.0,0.0,-5.973062515258789,-28.074037551879883,21.366968154907227,0.01465499959886074,-0.1252685785293579,0.39336079359054565,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x02'
841280,0.0,0.0,-6.466933250427246,-27.29265785217285,25.858089447021484,0.12003594636917114,0.015231103636324406,0.1455318033695221,0.0,0.31496062874794006,0.0,18,33,-19,52,b'\x02'
841500,0.0,0.0,-7.191207408905029,-25.28182601928711,30.959732055664062,-0.013723049312829971,0.16729003190994263,0.7674717903137207,0.0,0.31496062874794006,0.0,19,25,-19,52,b'\x02'
841720,0.0,0.0,-8.466793060302734,-23.11306381225586,37.572479248046875,-0.13316701352596283,-0.04020332917571068,0.8034628629684448,0.0,0.31496062874794006,0.0,17,46,-19,52,b'\x02'
841940,0.0,0.0,-10.063612937927246,-24.57544708251953,42.421627044677734,-0.09280581027269363,-0.06484856456518173,0.4452160596847534,0.0,0.31496062874794006,0.0,16,43,-19,52,b'\x02'
842160,0.0,0.0,-9.657917022705078,-26.00579071044922,43.89617156982422,-0.03131131827831268,-0.3267131745815277,0.07004391402006149,0.0,0.31496062874794006,0.0,16,42,-19,52,b'\x02'
842380,0.0,0.0,-8.345013618469238,-28.487747192382812,43.68541717529297,0.15161597728729248,-0.1824176162481308,-0.3254598379135132,0.0,0.31496062874794006,0.0,17,42,-20,52,b'\x02'
